Data;Godzina;Generacja.zrodel.wiatrowych;Generacja.zrodel.fotowoltaicznych
2018-10-05;4;1676,590;-
2018-10-05;5;1673,317;-
2018-10-05;6;1651,507;-
2018-10-05;7;1663,129;-
2018-10-05;8;1677,216;-
2018-10-05;9;1523,841;-
2018-10-05;10;1281,814;-
2018-10-05;11;1165,977;-
2018-10-05;12;1111,929;-
2018-10-05;13;1097,613;-
2018-10-05;14;1275,314;-
2018-10-05;15;1253,958;-
2018-10-05;16;1123,194;-
2018-10-05;17;974,582;-
2018-10-05;18;906,231;-
2018-10-05;19;1338,268;-
2018-10-05;20;1891,342;-
2018-10-05;21;2251,278;-
2018-10-05;22;2546,041;-
2018-10-05;23;2700,718;-
2018-10-05;24;2830,378;-
2018-10-06;1;2710,402;-
2018-10-06;2;2649,763;-
2018-10-06;3;2633,595;-
2018-10-06;4;2545,607;-
2018-10-06;5;2540,266;-
2018-10-06;6;2544,519;-
2018-10-06;7;2504,353;-
2018-10-06;8;2473,937;-
2018-10-06;9;2039,665;-
2018-10-06;10;1308,229;-
2018-10-06;11;1021,867;-
2018-10-06;12;1058,967;-
2018-10-06;13;1252,504;-
2018-10-06;14;1375,092;-
2018-10-06;15;1381,667;-
2018-10-06;16;1278,378;-
2018-10-06;17;1047,880;-
2018-10-06;18;1049,929;-
2018-10-06;19;1402,705;-
2018-10-06;20;1791,177;-
2018-10-06;21;2097,081;-
2018-10-06;22;2217,092;-
2018-10-06;23;2258,540;-
2018-10-06;24;2187,641;-
2018-10-07;1;2084,279;-
2018-10-07;2;1919,960;-
2018-10-07;3;1730,704;-
2018-10-07;4;1545,976;-
2018-10-07;5;1504,640;-
2018-10-07;6;1663,938;-
2018-10-07;7;1917,166;-
2018-10-07;8;2066,916;-
2018-10-07;9;2222,954;-
2018-10-07;10;2175,065;-
2018-10-07;11;1978,204;-
2018-10-07;12;2102,982;-
2018-10-07;13;2337,740;-
2018-10-07;14;2588,375;-
2018-10-07;15;2691,941;-
2018-10-07;16;2743,605;-
2018-10-07;17;2645,018;-
2018-10-07;18;2454,639;-
2018-10-07;19;2255,867;-
2018-10-07;20;1890,244;-
2018-10-07;21;1473,876;-
2018-10-07;22;1109,628;-
2018-10-07;23;889,663;-
2018-10-07;24;704,463;-
2018-10-08;1;537,137;-
2018-10-08;2;416,110;-
2018-10-08;3;353,849;-
2018-10-08;4;290,536;-
2018-10-08;5;241,249;-
2018-10-08;6;171,922;-
2018-10-08;7;118,894;-
2018-10-08;8;181,000;-
2018-10-08;9;211,936;-
2018-10-08;10;174,998;-
2018-10-08;11;113,987;-
2018-10-08;12;194,409;-
2018-10-08;13;263,121;-
2018-10-08;14;248,083;-
2018-10-08;15;231,749;-
2018-10-08;16;205,597;-
2018-10-08;17;179,697;-
2018-10-08;18;185,924;-
2018-10-08;19;339,636;-
2018-10-08;20;617,449;-
2018-10-08;21;823,937;-
2018-10-08;22;985,652;-
2018-10-08;23;1103,230;-
2018-10-08;24;1079,375;-
2018-10-09;1;1064,963;-
2018-10-09;2;1116,749;-
2018-10-09;3;1053,618;-
2018-10-09;4;1003,443;-
2018-10-09;5;857,001;-
2018-10-09;6;838,291;-
2018-10-09;7;766,902;-
2018-10-09;8;789,589;-
2018-10-09;9;664,027;-
2018-10-09;10;460,641;-
2018-10-09;11;305,027;-
2018-10-09;12;314,274;-
2018-10-09;13;436,486;-
2018-10-09;14;447,410;-
2018-10-09;15;368,899;-
2018-10-09;16;290,298;-
2018-10-09;17;241,787;-
2018-10-09;18;300,210;-
2018-10-09;19;509,351;-
2018-10-09;20;785,752;-
2018-10-09;21;924,694;-
2018-10-09;22;1093,667;-
2018-10-09;23;1067,827;-
2018-10-09;24;957,653;-
2018-10-10;1;920,465;-
2018-10-10;2;872,065;-
2018-10-10;3;756,711;-
2018-10-10;4;585,579;-
2018-10-10;5;470,447;-
2018-10-10;6;350,386;-
2018-10-10;7;274,199;-
2018-10-10;8;188,426;-
2018-10-10;9;121,348;-
2018-10-10;10;76,926;-
2018-10-10;11;50,497;-
2018-10-10;12;51,907;-
2018-10-10;13;69,109;-
2018-10-10;14;82,884;-
2018-10-10;15;100,207;-
2018-10-10;16;129,746;-
2018-10-10;17;179,473;-
2018-10-10;18;289,011;-
2018-10-10;19;614,038;-
2018-10-10;20;1124,501;-
2018-10-10;21;1533,441;-
2018-10-10;22;1902,054;-
2018-10-10;23;2108,252;-
2018-10-10;24;2120,065;-
2018-10-11;1;1948,490;-
2018-10-11;2;1835,787;-
2018-10-11;3;1781,102;-
2018-10-11;4;1868,177;-
2018-10-11;5;1893,839;-
2018-10-11;6;2060,929;-
2018-10-11;7;2203,865;-
2018-10-11;8;2383,091;-
2018-10-11;9;2227,692;-
2018-10-11;10;1528,389;-
2018-10-11;11;1046,454;-
2018-10-11;12;966,603;-
2018-10-11;13;1006,255;-
2018-10-11;14;1123,401;-
2018-10-11;15;1278,351;-
2018-10-11;16;1394,077;-
2018-10-11;17;1713,929;-
2018-10-11;18;2230,753;-
2018-10-11;19;3100,041;-
2018-10-11;20;3544,789;-
2018-10-11;21;3687,476;-
2018-10-11;22;3684,089;-
2018-10-11;23;3494,377;-
2018-10-11;24;3233,556;-
2018-10-12;1;3110,543;-
2018-10-12;2;2863,767;-
2018-10-12;3;2705,542;-
2018-10-12;4;2573,189;-
2018-10-12;5;2531,529;-
2018-10-12;6;2504,593;-
2018-10-12;7;2419,676;-
2018-10-12;8;2379,280;-
2018-10-12;9;1997,580;-
2018-10-12;10;1201,629;-
2018-10-12;11;661,165;-
2018-10-12;12;612,136;-
2018-10-12;13;658,988;-
2018-10-12;14;696,177;-
2018-10-12;15;708,427;-
2018-10-12;16;747,786;-
2018-10-12;17;793,388;-
2018-10-12;18;964,154;-
2018-10-12;19;1527,429;-
2018-10-12;20;1933,064;-
2018-10-12;21;2218,013;-
2018-10-12;22;2377,706;-
2018-10-12;23;2256,201;-
2018-10-12;24;2005,476;-
2018-10-13;1;1736,191;-
2018-10-13;2;1582,026;-
2018-10-13;3;1394,677;-
2018-10-13;4;1197,538;-
2018-10-13;5;997,126;-
2018-10-13;6;900,227;-
2018-10-13;7;865,880;-
2018-10-13;8;933,790;-
2018-10-13;9;958,204;-
2018-10-13;10;697,438;-
2018-10-13;11;314,787;-
2018-10-13;12;227,596;-
2018-10-13;13;319,286;-
2018-10-13;14;471,424;-
2018-10-13;15;507,077;-
2018-10-13;16;463,593;-
2018-10-13;17;506,805;-
2018-10-13;18;856,804;-
2018-10-13;19;1598,914;-
2018-10-13;20;2355,029;-
2018-10-13;21;2771,467;-
2018-10-13;22;2871,940;-
2018-10-13;23;2969,077;-
2018-10-13;24;2913,677;-
2018-10-14;1;2777,252;-
2018-10-14;2;2539,542;-
2018-10-14;3;2397,139;-
2018-10-14;4;2190,152;-
2018-10-14;5;2230,604;-
2018-10-14;6;2405,378;-
2018-10-14;7;2530,351;-
2018-10-14;8;2618,102;-
2018-10-14;9;2401,651;-
2018-10-14;10;1786,581;-
2018-10-14;11;1323,791;-
2018-10-14;12;1437,466;-
2018-10-14;13;1623,016;-
2018-10-14;14;1933,641;-
2018-10-14;15;2115,004;-
2018-10-14;16;2084,779;-
2018-10-14;17;2028,454;-
2018-10-14;18;2402,116;-
2018-10-14;19;3048,951;-
2018-10-14;20;3410,479;-
2018-10-14;21;3612,418;-
2018-10-14;22;3511,393;-
2018-10-14;23;3343,456;-
2018-10-14;24;3242,327;-
2018-10-15;1;3135,341;-
2018-10-15;2;3032,095;-
2018-10-15;3;2929,978;-
2018-10-15;4;2841,292;-
2018-10-15;5;2847,479;-
2018-10-15;6;2792,205;-
2018-10-15;7;2610,381;-
2018-10-15;8;2641,979;-
2018-10-15;9;2358,415;-
2018-10-15;10;1681,980;-
2018-10-15;11;1087,604;-
2018-10-15;12;900,515;-
2018-10-15;13;891,328;-
2018-10-15;14;930,015;-
2018-10-15;15;966,165;-
2018-10-15;16;1131,080;-
2018-10-15;17;1209,666;-
2018-10-15;18;1567,805;-
2018-10-15;19;2212,612;-
2018-10-15;20;2678,989;-
2018-10-15;21;2593,755;-
2018-10-15;22;2579,890;-
2018-10-15;23;2603,883;-
2018-10-15;24;2494,179;-
2018-10-16;1;2390,337;-
2018-10-16;2;2098,431;-
2018-10-16;3;1731,028;-
2018-10-16;4;1410,005;-
2018-10-16;5;1242,576;-
2018-10-16;6;1128,552;-
2018-10-16;7;935,850;-
2018-10-16;8;738,928;-
2018-10-16;9;707,150;-
2018-10-16;10;614,392;-
2018-10-16;11;325,364;-
2018-10-16;12;182,649;-
2018-10-16;13;157,996;-
2018-10-16;14;164,969;-
2018-10-16;15;164,134;-
2018-10-16;16;161,585;-
2018-10-16;17;192,535;-
2018-10-16;18;350,922;-
2018-10-16;19;687,150;-
2018-10-16;20;852,125;-
2018-10-16;21;1049,575;-
2018-10-16;22;1099,939;-
2018-10-16;23;1076,178;-
2018-10-16;24;1153,477;-
2018-10-17;1;1037,913;-
2018-10-17;2;785,776;-
2018-10-17;3;589,626;-
2018-10-17;4;420,676;-
2018-10-17;5;293,474;-
2018-10-17;6;246,311;-
2018-10-17;7;213,689;-
2018-10-17;8;229,924;-
2018-10-17;9;241,901;-
2018-10-17;10;244,196;-
2018-10-17;11;162,310;-
2018-10-17;12;83,194;-
2018-10-17;13;71,034;-
2018-10-17;14;95,794;-
2018-10-17;15;111,759;-
2018-10-17;16;110,182;-
2018-10-17;17;129,144;-
2018-10-17;18;235,739;-
2018-10-17;19;405,791;-
2018-10-17;20;599,412;-
2018-10-17;21;713,964;-
2018-10-17;22;622,028;-
2018-10-17;23;578,987;-
2018-10-17;24;466,125;-
2018-10-18;1;334,149;-
2018-10-18;2;261,573;-
2018-10-18;3;227,236;-
2018-10-18;4;176,962;-
2018-10-18;5;176,119;-
2018-10-18;6;156,319;-
2018-10-18;7;146,200;-
2018-10-18;8;138,472;-
2018-10-18;9;129,847;-
2018-10-18;10;106,909;-
2018-10-18;11;63,834;-
2018-10-18;12;33,436;-
2018-10-18;13;40,894;-
2018-10-18;14;53,972;-
2018-10-18;15;47,410;-
2018-10-18;16;86,308;-
2018-10-18;17;134,775;-
2018-10-18;18;169,001;-
2018-10-18;19;178,086;-
2018-10-18;20;288,135;-
2018-10-18;21;444,617;-
2018-10-18;22;540,299;-
2018-10-18;23;639,127;-
2018-10-18;24;771,677;-
2018-10-19;1;824,267;-
2018-10-19;2;759,624;-
2018-10-19;3;676,903;-
2018-10-19;4;599,629;-
2018-10-19;5;448,303;-
2018-10-19;6;354,979;-
2018-10-19;7;342,725;-
2018-10-19;8;309,271;-
2018-10-19;9;253,684;-
2018-10-19;10;157,535;-
2018-10-19;11;124,642;-
2018-10-19;12;93,894;-
2018-10-19;13;85,920;-
2018-10-19;14;93,032;-
2018-10-19;15;113,074;-
2018-10-19;16;126,697;-
2018-10-19;17;139,990;-
2018-10-19;18;159,812;-
2018-10-19;19;201,569;-
2018-10-19;20;189,060;-
2018-10-19;21;194,412;-
2018-10-19;22;173,873;-
2018-10-19;23;153,722;-
2018-10-19;24;136,086;-
2018-10-20;1;125,362;-
2018-10-20;2;141,547;-
2018-10-20;3;161,061;-
2018-10-20;4;166,085;-
2018-10-20;5;230,740;-
2018-10-20;6;295,388;-
2018-10-20;7;333,099;-
2018-10-20;8;332,716;-
2018-10-20;9;333,588;-
2018-10-20;10;413,837;-
2018-10-20;11;373,024;-
2018-10-20;12;441,211;-
2018-10-20;13;742,712;-
2018-10-20;14;928,973;-
2018-10-20;15;958,553;-
2018-10-20;16;845,064;-
2018-10-20;17;810,101;-
2018-10-20;18;854,976;-
2018-10-20;19;947,389;-
2018-10-20;20;909,251;-
2018-10-20;21;967,640;-
2018-10-20;22;884,178;-
2018-10-20;23;831,764;-
2018-10-20;24;746,917;-
2018-10-21;1;645,590;-
2018-10-21;2;532,588;-
2018-10-21;3;518,114;-
2018-10-21;4;481,841;-
2018-10-21;5;482,085;-
2018-10-21;6;401,290;-
2018-10-21;7;301,889;-
2018-10-21;8;219,048;-
2018-10-21;9;164,699;-
2018-10-21;10;117,849;-
2018-10-21;11;66,830;-
2018-10-21;12;56,332;-
2018-10-21;13;86,831;-
2018-10-21;14;138,032;-
2018-10-21;15;164,372;-
2018-10-21;16;166,122;-
2018-10-21;17;157,360;-
2018-10-21;18;255,011;-
2018-10-21;19;453,027;-
2018-10-21;20;678,738;-
2018-10-21;21;861,651;-
2018-10-21;22;866,566;-
2018-10-21;23;931,389;-
2018-10-21;24;999,578;-
2018-10-22;1;1080,352;-
2018-10-22;2;1117,563;-
2018-10-22;3;1177,841;-
2018-10-22;4;1176,842;-
2018-10-22;5;1157,901;-
2018-10-22;6;1207,353;-
2018-10-22;7;1198,278;-
2018-10-22;8;1240,981;-
2018-10-22;9;1194,203;-
2018-10-22;10;1112,054;-
2018-10-22;11;976,243;-
2018-10-22;12;951,029;-
2018-10-22;13;986,190;-
2018-10-22;14;1194,411;-
2018-10-22;15;1485,913;-
2018-10-22;16;1815,088;-
2018-10-22;17;1839,978;-
2018-10-22;18;2054,799;-
2018-10-22;19;2273,767;-
2018-10-22;20;2361,128;-
2018-10-22;21;2292,969;-
2018-10-22;22;2321,068;-
2018-10-22;23;2371,631;-
2018-10-22;24;2452,342;-
2018-10-23;1;2509,966;-
2018-10-23;2;2681,011;-
2018-10-23;3;2876,942;-
2018-10-23;4;3001,978;-
2018-10-23;5;3313,005;-
2018-10-23;6;3622,841;-
2018-10-23;7;4013,677;-
2018-10-23;8;4336,914;-
2018-10-23;9;4606,775;-
2018-10-23;10;4678,842;-
2018-10-23;11;4792,617;-
2018-10-23;12;4861,091;-
2018-10-23;13;4960,428;-
2018-10-23;14;4967,438;-
2018-10-23;15;5031,977;-
2018-10-23;16;4987,965;-
2018-10-23;17;4987,154;-
2018-10-23;18;5020,092;-
2018-10-23;19;4974,928;-
2018-10-23;20;4968,988;-
2018-10-23;21;4908,277;-
2018-10-23;22;4853,603;-
2018-10-23;23;4820,806;-
2018-10-23;24;4755,303;-
2018-10-24;1;4593,166;-
2018-10-24;2;4674,818;-
2018-10-24;3;4721,055;-
2018-10-24;4;4781,067;-
2018-10-24;5;4823,501;-
2018-10-24;6;4817,018;-
2018-10-24;7;4808,463;-
2018-10-24;8;4863,867;-
2018-10-24;9;4851,957;-
2018-10-24;10;4819,991;-
2018-10-24;11;4879,114;-
2018-10-24;12;5022,352;-
2018-10-24;13;5037,694;-
2018-10-24;14;4978,087;-
2018-10-24;15;4952,030;-
2018-10-24;16;5010,642;-
2018-10-24;17;4902,418;-
2018-10-24;18;4586,090;-
2018-10-24;19;4469,142;-
2018-10-24;20;4336,643;-
2018-10-24;21;4141,644;-
2018-10-24;22;3924,588;-
2018-10-24;23;3616,515;-
2018-10-24;24;3258,814;-
2018-10-25;1;2968,542;-
2018-10-25;2;2796,787;-
2018-10-25;3;2755,264;-
2018-10-25;4;2732,202;-
2018-10-25;5;2791,307;-
2018-10-25;6;2899,605;-
2018-10-25;7;3405,554;-
2018-10-25;8;3835,766;-
2018-10-25;9;4080,267;-
2018-10-25;10;4181,392;-
2018-10-25;11;4342,362;-
2018-10-25;12;4552,602;-
2018-10-25;13;4735,878;-
2018-10-25;14;4799,965;-
2018-10-25;15;4820,180;-
2018-10-25;16;4828,816;-
2018-10-25;17;4737,392;-
2018-10-25;18;4580,180;-
2018-10-25;19;4412,315;-
2018-10-25;20;4269,679;-
2018-10-25;21;4170,855;-
2018-10-25;22;4000,430;-
2018-10-25;23;3879,676;-
2018-10-25;24;3703,175;-
2018-10-26;1;3566,976;-
2018-10-26;2;3410,207;-
2018-10-26;3;3198,878;-
2018-10-26;4;2933,916;-
2018-10-26;5;2666,929;-
2018-10-26;6;2281,769;-
2018-10-26;7;1971,831;-
2018-10-26;8;1705,305;-
2018-10-26;9;1511,838;-
2018-10-26;10;1250,827;-
2018-10-26;11;1093,003;-
2018-10-26;12;1100,631;-
2018-10-26;13;1066,639;-
2018-10-26;14;1154,192;-
2018-10-26;15;1044,992;-
2018-10-26;16;911,817;-
2018-10-26;17;929,942;-
2018-10-26;18;1173,105;-
2018-10-26;19;1527,582;-
2018-10-26;20;2077,504;-
2018-10-26;21;2358,637;-
2018-10-26;22;2471,806;-
2018-10-26;23;2648,866;-
2018-10-26;24;2713,007;-
2018-10-27;1;2793,193;-
2018-10-27;2;2913,132;-
2018-10-27;3;2972,369;-
2018-10-27;4;2983,104;-
2018-10-27;5;2958,429;-
2018-10-27;6;3034,556;-
2018-10-27;7;3149,878;-
2018-10-27;8;3426,167;-
2018-10-27;9;3425,007;-
2018-10-27;10;3521,014;-
2018-10-27;11;3651,204;-
2018-10-27;12;3896,091;-
2018-10-27;13;3846,080;-
2018-10-27;14;3794,100;-
2018-10-27;15;3618,304;-
2018-10-27;16;3292,570;-
2018-10-27;17;2883,129;-
2018-10-27;18;2374,643;-
2018-10-27;19;2040,631;-
2018-10-27;20;1861,852;-
2018-10-27;21;1718,690;-
2018-10-27;22;1608,202;-
2018-10-27;23;1358,667;-
2018-10-27;24;1095,703;-
2018-10-28;1;808,987;-
2018-10-28;2;661,141;-
2018-10-28;2A;548,727;-
2018-10-28;3;561,403;-
2018-10-28;4;530,089;-
2018-10-28;5;556,116;-
2018-10-28;6;558,378;-
2018-10-28;7;582,637;-
2018-10-28;8;699,641;-
2018-10-28;9;677,715;-
2018-10-28;10;583,918;-
2018-10-28;11;576,490;-
2018-10-28;12;726,156;-
2018-10-28;13;893,282;-
2018-10-28;14;1066,839;-
2018-10-28;15;1189,113;-
2018-10-28;16;1553,716;-
2018-10-28;17;1987,726;-
2018-10-28;18;2208,105;-
2018-10-28;19;2373,993;-
2018-10-28;20;2613,276;-
2018-10-28;21;2868,941;-
2018-10-28;22;2997,939;-
2018-10-28;23;2850,662;-
2018-10-28;24;2859,818;-
2018-10-29;1;3031,375;-
2018-10-29;2;3156,105;-
2018-10-29;3;3091,116;-
2018-10-29;4;2940,482;-
2018-10-29;5;2822,764;-
2018-10-29;6;2755,303;-
2018-10-29;7;2701,419;-
2018-10-29;8;2784,365;-
2018-10-29;9;2900,804;-
2018-10-29;10;2741,502;-
2018-10-29;11;2447,955;-
2018-10-29;12;2123,604;-
2018-10-29;13;1997,951;-
2018-10-29;14;1859,576;-
2018-10-29;15;1776,993;-
2018-10-29;16;1749,184;-
2018-10-29;17;1964,805;-
2018-10-29;18;2283,303;-
2018-10-29;19;2431,367;-
2018-10-29;20;2758,350;-
2018-10-29;21;3013,240;-
2018-10-29;22;3238,418;-
2018-10-29;23;3480,277;-
2018-10-29;24;3705,769;-
2018-10-30;1;3957,404;-
2018-10-30;2;4277,425;-
2018-10-30;3;4476,028;-
2018-10-30;4;4668,741;-
2018-10-30;5;4815,352;-
2018-10-30;6;4851,489;-
2018-10-30;7;4906,640;-
2018-10-30;8;4893,381;-
2018-10-30;9;4740,565;-
2018-10-30;10;4564,916;-
2018-10-30;11;4446,889;-
2018-10-30;12;4375,041;-
2018-10-30;13;4383,502;-
2018-10-30;14;4350,391;-
2018-10-30;15;4354,668;-
2018-10-30;16;4244,277;-
2018-10-30;17;4091,394;-
2018-10-30;18;4163,580;-
2018-10-30;19;4276,727;-
2018-10-30;20;4360,190;-
2018-10-30;21;4452,977;-
2018-10-30;22;4109,168;-
2018-10-30;23;3767,195;-
2018-10-30;24;3806,891;-
2018-10-31;1;3739,469;-
2018-10-31;2;3830,366;-
2018-10-31;3;3795,166;-
2018-10-31;4;3796,053;-
2018-10-31;5;3724,956;-
2018-10-31;6;3573,901;-
2018-10-31;7;3288,942;-
2018-10-31;8;2989,887;-
2018-10-31;9;2443,077;-
2018-10-31;10;1844,677;-
2018-10-31;11;1519,928;-
2018-10-31;12;1221,176;-
2018-10-31;13;1041,692;-
2018-10-31;14;883,495;-
2018-10-31;15;697,419;-
2018-10-31;16;508,829;-
2018-10-31;17;597,099;-
2018-10-31;18;848,983;-
2018-10-31;19;910,139;-
2018-10-31;20;1059,679;-
2018-10-31;21;1324,929;-
2018-10-31;22;1719,606;-
2018-10-31;23;1824,556;-
2018-10-31;24;1904,067;-
2018-11-01;1;2261,493;-
2018-11-01;2;2490,905;-
2018-11-01;3;2377,177;-
2018-11-01;4;2369,253;-
2018-11-01;5;2655,578;-
2018-11-01;6;2686,642;-
2018-11-01;7;2790,144;-
2018-11-01;8;2867,306;-
2018-11-01;9;2591,631;-
2018-11-01;10;2118,428;-
2018-11-01;11;1853,180;-
2018-11-01;12;1853,090;-
2018-11-01;13;1891,137;-
2018-11-01;14;2025,840;-
2018-11-01;15;2326,305;-
2018-11-01;16;2752,144;-
2018-11-01;17;3264,729;-
2018-11-01;18;3557,288;-
2018-11-01;19;3519,892;-
2018-11-01;20;3279,527;-
2018-11-01;21;3183,718;-
2018-11-01;22;3011,501;-
2018-11-01;23;2942,028;-
2018-11-01;24;2851,138;-
2018-11-02;1;2670,680;-
2018-11-02;2;2557,380;-
2018-11-02;3;2458,878;-
2018-11-02;4;2230,093;-
2018-11-02;5;2020,818;-
2018-11-02;6;1773,328;-
2018-11-02;7;1516,091;-
2018-11-02;8;1254,765;-
2018-11-02;9;1073,252;-
2018-11-02;10;802,939;-
2018-11-02;11;560,853;-
2018-11-02;12;456,899;-
2018-11-02;13;395,964;-
2018-11-02;14;346,240;-
2018-11-02;15;285,112;-
2018-11-02;16;272,852;-
2018-11-02;17;320,789;-
2018-11-02;18;443,568;-
2018-11-02;19;499,490;-
2018-11-02;20;540,752;-
2018-11-02;21;649,212;-
2018-11-02;22;650,801;-
2018-11-02;23;757,640;-
2018-11-02;24;803,150;-
2018-11-03;1;769,352;-
2018-11-03;2;731,379;-
2018-11-03;3;663,899;-
2018-11-03;4;593,878;-
2018-11-03;5;507,188;-
2018-11-03;6;471,439;-
2018-11-03;7;488,165;-
2018-11-03;8;470,364;-
2018-11-03;9;412,763;-
2018-11-03;10;284,653;-
2018-11-03;11;177,474;-
2018-11-03;12;211,334;-
2018-11-03;13;203,237;-
2018-11-03;14;169,822;-
2018-11-03;15;165,236;-
2018-11-03;16;149,810;-
2018-11-03;17;176,126;-
2018-11-03;18;202,512;-
2018-11-03;19;197,361;-
2018-11-03;20;238,947;-
2018-11-03;21;277,286;-
2018-11-03;22;329,173;-
2018-11-03;23;372,537;-
2018-11-03;24;471,501;-
2018-11-04;1;566,762;-
2018-11-04;2;659,291;-
2018-11-04;3;757,725;-
2018-11-04;4;820,716;-
2018-11-04;5;974,553;-
2018-11-04;6;1145,042;-
2018-11-04;7;1309,968;-
2018-11-04;8;1391,167;-
2018-11-04;9;1252,788;-
2018-11-04;10;1108,191;-
2018-11-04;11;1037,428;-
2018-11-04;12;1010,979;-
2018-11-04;13;1022,478;-
2018-11-04;14;1054,853;-
2018-11-04;15;1148,803;-
2018-11-04;16;1243,268;-
2018-11-04;17;1338,405;-
2018-11-04;18;1494,965;-
2018-11-04;19;1577,867;-
2018-11-04;20;1615,855;-
2018-11-04;21;1503,902;-
2018-11-04;22;1390,480;-
2018-11-04;23;1320,103;-
2018-11-04;24;1306,512;-
2018-11-05;1;1256,525;-
2018-11-05;2;1320,189;-
2018-11-05;3;1292,643;-
2018-11-05;4;1228,292;-
2018-11-05;5;1227,626;-
2018-11-05;6;1159,315;-
2018-11-05;7;1244,615;-
2018-11-05;8;1300,465;-
2018-11-05;9;1333,129;-
2018-11-05;10;1256,605;-
2018-11-05;11;1173,707;-
2018-11-05;12;1097,451;-
2018-11-05;13;1022,575;-
2018-11-05;14;984,241;-
2018-11-05;15;1103,015;-
2018-11-05;16;1442,479;-
2018-11-05;17;2002,476;-
2018-11-05;18;2547,965;-
2018-11-05;19;2758,229;-
2018-11-05;20;2779,176;-
2018-11-05;21;2780,979;-
2018-11-05;22;2872,743;-
2018-11-05;23;2802,692;-
2018-11-05;24;2631,579;-
2018-11-06;1;2660,853;-
2018-11-06;2;2751,077;-
2018-11-06;3;2773,915;-
2018-11-06;4;2680,191;-
2018-11-06;5;2676,644;-
2018-11-06;6;2818,451;-
2018-11-06;7;2781,802;-
2018-11-06;8;2708,340;-
2018-11-06;9;2390,828;-
2018-11-06;10;1840,818;-
2018-11-06;11;1407,916;-
2018-11-06;12;1314,642;-
2018-11-06;13;1240,703;-
2018-11-06;14;1291,828;-
2018-11-06;15;1495,754;-
2018-11-06;16;1873,204;-
2018-11-06;17;2493,514;-
2018-11-06;18;2818,027;-
2018-11-06;19;2913,741;-
2018-11-06;20;3012,612;-
2018-11-06;21;3049,143;-
2018-11-06;22;2923,441;-
2018-11-06;23;2760,451;-
2018-11-06;24;2591,041;-
2018-11-07;1;2515,768;-
2018-11-07;2;2479,754;-
2018-11-07;3;2475,941;-
2018-11-07;4;2371,767;-
2018-11-07;5;2397,505;-
2018-11-07;6;2489,669;-
2018-11-07;7;2510,141;-
2018-11-07;8;2471,764;-
2018-11-07;9;2197,041;-
2018-11-07;10;1776,841;-
2018-11-07;11;1431,803;-
2018-11-07;12;1213,004;-
2018-11-07;13;1080,654;-
2018-11-07;14;1107,425;-
2018-11-07;15;1088,901;-
2018-11-07;16;1311,091;-
2018-11-07;17;1777,543;-
2018-11-07;18;2093,803;-
2018-11-07;19;2070,327;-
2018-11-07;20;2051,042;-
2018-11-07;21;1952,804;-
2018-11-07;22;1859,780;-
2018-11-07;23;1718,314;-
2018-11-07;24;1439,843;-
2018-11-08;1;1260,415;-
2018-11-08;2;1055,741;-
2018-11-08;3;886,642;-
2018-11-08;4;685,911;-
2018-11-08;5;593,588;-
2018-11-08;6;565,510;-
2018-11-08;7;596,463;-
2018-11-08;8;594,689;-
2018-11-08;9;572,198;-
2018-11-08;10;379,636;-
2018-11-08;11;204,997;-
2018-11-08;12;124,844;-
2018-11-08;13;91,757;-
2018-11-08;14;74,670;-
2018-11-08;15;84,807;-
2018-11-08;16;117,774;-
2018-11-08;17;167,574;-
2018-11-08;18;207,235;-
2018-11-08;19;215,203;-
2018-11-08;20;173,577;-
2018-11-08;21;156,673;-
2018-11-08;22;128,285;-
2018-11-08;23;115,436;-
2018-11-08;24;100,159;-
2018-11-09;1;63,560;-
2018-11-09;2;51,443;-
2018-11-09;3;38,283;-
2018-11-09;4;26,079;-
2018-11-09;5;24,639;-
2018-11-09;6;32,117;-
2018-11-09;7;47,207;-
2018-11-09;8;52,044;-
2018-11-09;9;49,631;-
2018-11-09;10;38,844;-
2018-11-09;11;35,443;-
2018-11-09;12;30,154;-
2018-11-09;13;36,319;-
2018-11-09;14;38,043;-
2018-11-09;15;45,392;-
2018-11-09;16;58,358;-
2018-11-09;17;83,863;-
2018-11-09;18;139,902;-
2018-11-09;19;213,078;-
2018-11-09;20;252,128;-
2018-11-09;21;254,774;-
2018-11-09;22;286,314;-
2018-11-09;23;318,324;-
2018-11-09;24;319,100;-
2018-11-10;1;362,378;-
2018-11-10;2;356,001;-
2018-11-10;3;384,251;-
2018-11-10;4;395,527;-
2018-11-10;5;381,414;-
2018-11-10;6;373,537;-
2018-11-10;7;428,427;-
2018-11-10;8;534,615;-
2018-11-10;9;547,507;-
2018-11-10;10;451,876;-
2018-11-10;11;399,776;-
2018-11-10;12;447,491;-
2018-11-10;13;490,266;-
2018-11-10;14;475,728;-
2018-11-10;15;539,404;-
2018-11-10;16;653,516;-
2018-11-10;17;826,695;-
2018-11-10;18;1100,706;-
2018-11-10;19;1349,163;-
2018-11-10;20;1275,954;-
2018-11-10;21;1286,641;-
2018-11-10;22;1254,020;-
2018-11-10;23;1141,090;-
2018-11-10;24;1071,088;-
2018-11-11;1;1097,441;-
2018-11-11;2;1161,178;-
2018-11-11;3;1252,128;-
2018-11-11;4;1203,342;-
2018-11-11;5;1216,330;-
2018-11-11;6;1295,390;-
2018-11-11;7;1444,215;-
2018-11-11;8;1625,363;-
