Data;Godzina;Krajowe.zapotrzebowanie.na.moc;Sumaryczna.generacja.JWCD;Generacja.PI;Generacja.IRZ;Sumaryczna.generacja.nJWCD;Krajowe.saldo.wymiany.miedzysystemowej.rownoleglej;Krajowe.saldo.wymiany.miedzysystemowej.nierownoleglej
2022-09-07;9;20999,625;14859,363;NA;NA;6066,413;-788,288;870,263
2022-09-07;10;20884,163;13796,338;NA;NA;7198,075;-1085,750;981,513
2022-09-07;11;20386,050;11999,563;NA;NA;8585,513;-1138,413;958,888
2022-09-07;12;20446,200;11113,713;NA;NA;9482,413;-675,988;659,175
2022-09-07;13;20535,688;11150,675;NA;NA;9750,938;-677,500;670,950
2022-09-07;14;20470,925;11241,000;NA;NA;9380,675;-526,700;766,788
2022-09-07;15;20293,225;12106,775;NA;NA;8667,088;-862,400;771,850
2022-09-07;16;20669,850;13124,575;NA;NA;7839,400;-814,763;765,650
2022-09-07;17;20915,713;14337,850;NA;NA;6565,000;-464,813;510,450
2022-09-07;18;20845,575;15821,650;NA;NA;4868,000;-888,013;1049,150
2022-09-07;19;20779,175;16867,875;NA;NA;3896,188;-1165,225;1180,663
2022-09-07;20;21743,913;17309,563;NA;NA;4301,838;-1064,188;1197,788
2022-09-07;21;21947,650;16801,650;NA;NA;5135,675;-1171,100;1190,900
2022-09-07;22;20296,738;14946,488;NA;NA;5238,313;-1051,513;1188,613
2022-09-07;23;18525,950;12997,488;NA;NA;5211,925;-801,238;1158,475
2022-09-07;24;17105,325;11772,038;NA;NA;5125,475;-653,725;1187,575
2022-09-08;1;16182,713;11407,075;NA;NA;5021,350;-1108,525;1216,413
2022-09-08;2;15670,763;11447,150;NA;NA;4921,450;-1466,375;1120,163
2022-09-08;3;15390,700;11535,600;NA;NA;4861,900;-1736,888;1075,900
2022-09-08;4;15379,700;11386,700;NA;NA;4882,688;-1769,038;1104,938
2022-09-08;5;15579,088;11187,588;NA;NA;5054,288;-1712,775;1190,400
2022-09-08;6;16233,463;11122,725;NA;NA;5392,975;-1294,663;1158,175
2022-09-08;7;18330,063;12404,063;NA;NA;5899,288;-927,425;1017,188
2022-09-08;8;20202,863;13464,000;NA;NA;6418,138;-523,638;852,563
2022-09-08;9;21056,725;13457,125;NA;NA;6992,700;-168,563;780,100
2022-09-08;10;21128,238;12712,650;NA;NA;8296,538;-689,413;819,363
2022-09-08;11;20558,550;11184,375;NA;NA;10037,763;-1442,800;801,300
2022-09-08;12;20733,475;10626,500;NA;NA;11390,288;-1764,000;561,900
2022-09-08;13;20968,250;10690,488;NA;NA;11675,600;-1239,688;170,825
2022-09-08;14;20869,763;11148,075;NA;NA;11182,350;-1196,338;-52,950
2022-09-08;15;20806,513;11634,063;NA;NA;10969,813;-1091,438;-485,550
2022-09-08;16;21269,375;11975,338;NA;NA;10503,800;-768,013;-260,425
2022-09-08;17;21265,688;12293,400;NA;NA;9188,900;-624,138;402,813
2022-09-08;18;21027,450;13372,175;NA;NA;7657,450;-604,763;614,213
2022-09-08;19;21141,163;14222,513;NA;NA;6855,663;-690,850;758,850
2022-09-08;20;21933,113;15086,150;NA;NA;6637,613;-453,163;661,325
2022-09-08;21;22128,275;15200,588;NA;NA;6801,388;-693,138;836,663
2022-09-08;22;20481,800;13970,875;NA;NA;6699,750;-1052,750;883,300
2022-09-08;23;18851,000;13158,975;NA;NA;6495,588;-1444,250;654,313
2022-09-08;24;17626,700;11930,000;NA;NA;6215,275;-1365,100;906,675
2022-09-09;1;16628,313;11947,175;NA;NA;5956,350;-1515,588;572,038
2022-09-09;2;16010,913;12501,163;NA;NA;5481,400;-2207,263;583,775
2022-09-09;3;15747,425;12719,238;NA;NA;5188,713;-2390,013;585,438
2022-09-09;4;15741,100;12904,188;NA;NA;4919,350;-2291,000;591,738
2022-09-09;5;16099,538;12823,813;NA;NA;4645,038;-1591,788;736,713
2022-09-09;6;16632,038;12975,413;NA;NA;4212,013;-1117,550;1070,663
2022-09-09;7;18714,275;14811,238;NA;NA;3950,925;-610,625;720,775
2022-09-09;8;20593,725;16353,175;NA;NA;4086,950;-416,100;582,075
2022-09-09;9;21574,600;16688,750;NA;NA;4667,913;-361,013;583,450
2022-09-09;10;21791,525;16349,438;NA;NA;5272,325;-392,900;570,175
2022-09-09;11;21571,575;15658,938;NA;NA;5859,063;-830,163;892,688
2022-09-09;12;21896,738;15567,188;NA;NA;6406,025;-850,488;895,275
2022-09-09;13;21948,063;15704,300;NA;NA;6570,250;-648,225;816,725
2022-09-09;14;21787,000;15663,813;NA;NA;6564,838;-540,213;775,688
2022-09-09;15;21384,800;15582,838;NA;NA;6144,413;-402,438;691,425
2022-09-09;16;21396,275;15808,175;NA;NA;5600,100;-330,525;716,363
2022-09-09;17;21203,513;16294,550;NA;NA;4617,975;-396,013;704,425
2022-09-09;18;21101,525;16519,850;NA;NA;3916,488;-255,275;925,450
2022-09-09;19;20801,138;16676,350;NA;NA;3464,363;-466,413;1125,075
2022-09-09;20;21477,475;17133,838;NA;NA;3520,800;-368,325;1203,250
2022-09-09;21;21436,150;17034,675;NA;NA;4031,238;-818,038;1205,663
2022-09-09;22;20038,788;15712,888;NA;NA;4365,038;-1223,700;1205,700
2022-09-09;23;18551,850;14094,913;NA;NA;4141,988;-858,688;1209,913
2022-09-09;24;17248,675;13015,163;NA;NA;3946,563;-884,600;1223,150
2022-09-10;1;16282,300;12240,600;NA;NA;3807,863;-888,938;1226,625
2022-09-10;2;15731,038;12099,063;NA;NA;3597,425;-790,663;1223,888
2022-09-10;3;15382,363;12341,613;NA;NA;3349,275;-742,088;1229,388
2022-09-10;4;15317,113;12580,475;NA;NA;3179,575;-821,688;1225,575
2022-09-10;5;15303,175;12632,038;NA;NA;3027,675;-848,725;1219,400
2022-09-10;6;15235,388;12799,875;NA;NA;2844,525;-920,338;1215,413
2022-09-10;7;15678,700;13530,613;NA;NA;2772,675;-1116,050;1173,375
2022-09-10;8;16833,038;14291,088;NA;NA;2866,575;-949,875;1037,863
2022-09-10;9;18091,800;14835,375;NA;NA;3123,525;-935,250;1111,113
2022-09-10;10;19097,100;15157,038;NA;NA;3596,088;-781,038;1145,025
2022-09-10;11;19567,875;15125,863;NA;NA;4055,800;-695,713;1097,188
2022-09-10;12;19686,275;14989,388;NA;NA;4217,238;-425,488;919,963
2022-09-10;13;19797,375;15043,700;NA;NA;4561,213;-702,550;906,463
2022-09-10;14;19212,100;14868,813;NA;NA;4395,363;-925,913;889,913
2022-09-10;15;18665,300;14453,913;NA;NA;4240,113;-900,288;889,838
2022-09-10;16;18661,675;14422,500;NA;NA;4192,213;-823,238;885,900
2022-09-10;17;18189,663;14551,138;NA;NA;3540,338;-762,613;876,975
2022-09-10;18;18403,600;14998,738;NA;NA;3279,400;-776,338;911,100
2022-09-10;19;18405,975;15590,025;NA;NA;2798,000;-1117,425;1135,363
2022-09-10;20;19073,175;16196,888;NA;NA;2706,063;-911,025;1084,413
2022-09-10;21;18921,475;16134,600;NA;NA;2599,425;-862,913;1066,975
2022-09-10;22;17852,075;15121,225;NA;NA;2479,250;-860,238;1134,675
2022-09-10;23;16609,388;13867,225;NA;NA;2327,863;-774,200;1209,288
2022-09-10;24;15514,925;12952,925;NA;NA;2284,588;-922,500;1216,950
2022-09-11;1;14400,988;11988,675;NA;NA;2302,875;-1055,325;1206,938
2022-09-11;2;13761,263;11588,338;NA;NA;2324,663;-1143,488;1226,400
2022-09-11;3;13401,675;11213,013;NA;NA;2465,588;-1145,413;1223,625
2022-09-11;4;13275,900;11217,925;NA;NA;2600,488;-1407,775;1216,863
2022-09-11;5;13157,188;11085,450;NA;NA;2757,475;-1551,175;1217,500
2022-09-11;6;13173,825;10993,450;NA;NA;2913,250;-1582,375;1221,613
2022-09-11;7;13191,400;10769,475;NA;NA;3066,813;-1471,025;1216,925
2022-09-11;8;13796,188;10842,750;NA;NA;3340,638;-1126,350;1126,363
2022-09-11;9;14890,950;11030,600;NA;NA;3809,538;-791,675;941,975
2022-09-11;10;15980,075;11295,350;NA;NA;4468,438;-631,650;865,875
2022-09-11;11;16450,538;11316,938;NA;NA;5321,588;-1136,275;959,250
2022-09-11;12;16761,300;10471,425;NA;NA;6444,500;-1137,400;1025,025
2022-09-11;13;16708,600;9866,363;NA;NA;7205,300;-1166,850;1063,663
2022-09-11;14;16496,163;9301,638;NA;NA;7716,325;-990,150;1054,213
2022-09-11;15;16185,438;9025,850;NA;NA;7830,700;-1035,713;1095,750
2022-09-11;16;15851,850;8936,200;NA;NA;7795,488;-1238,000;1089,150
2022-09-11;17;15772,988;9446,338;NA;NA;7355,125;-1297,675;974,688
2022-09-11;18;16003,400;9988,438;NA;NA;6514,325;-1141,250;1010,063
2022-09-11;19;16573,763;11211,463;NA;NA;5349,700;-780,300;838,113
2022-09-11;20;17663,400;12432,563;NA;NA;5086,188;-927,338;1078,075
2022-09-11;21;17906,563;12513,038;NA;NA;5283,638;-1002,188;1130,313
2022-09-11;22;16809,025;11596,275;NA;NA;5245,838;-1217,838;1206,863
2022-09-11;23;15905,400;10960,425;NA;NA;4993,775;-1249,163;1220,075
2022-09-11;24;14922,925;10156,975;NA;NA;4748,450;-1149,888;1213,025
2022-09-12;1;14063,713;10233,913;NA;NA;4584,850;-1868,325;1166,788
2022-09-12;2;13674,338;10571,613;NA;NA;4648,588;-2460,588;998,150
2022-09-12;3;13585,988;10658,900;NA;NA;4651,800;-2445,313;982,800
2022-09-12;4;13518,888;10573,788;NA;NA;4548,700;-2478,288;1184,725
2022-09-12;5;13806,800;10334,100;NA;NA;4401,413;-1878,413;1159,313
2022-09-12;6;14780,275;10747,288;NA;NA;4300,788;-609,875;526,500
2022-09-12;7;17507,338;13339,738;NA;NA;4153,163;-408,263;456,300
2022-09-12;8;19716,738;15165,388;NA;NA;4285,675;-78,800;353,900
2022-09-12;9;20929,813;15846,300;NA;NA;4730,600;83,000;286,213
2022-09-12;10;21111,338;15524,050;NA;NA;5469,788;-78,388;211,988
2022-09-12;11;20789,100;14638,600;NA;NA;6203,325;70,738;-85,175
2022-09-12;12;20863,700;14158,688;NA;NA;6486,900;537,775;-269,738
2022-09-12;13;21080,050;14292,513;NA;NA;6772,200;361,775;-290,838
2022-09-12;14;21164,175;14328,113;NA;NA;6926,400;313,325;-266,388
2022-09-12;15;20685,863;14239,375;NA;NA;6627,463;100,075;-110,188
2022-09-12;16;21098,388;14796,763;NA;NA;6346,775;239,213;-110,438
2022-09-12;17;20994,288;15618,313;NA;NA;5433,825;-25,125;59,288
2022-09-12;18;20835,600;16603,263;NA;NA;4098,400;-226,000;391,250
2022-09-12;19;20867,450;17599,700;NA;NA;3188,550;-327,788;417,363
2022-09-12;20;21977,825;18935,675;NA;NA;2893,650;-440,300;586,313
2022-09-12;21;22014,038;18860,775;NA;NA;2839,788;-263,000;579,913
2022-09-12;22;20325,100;17621,300;NA;NA;2684,588;-327,550;363,913
2022-09-12;23;18741,700;16039,150;NA;NA;2637,838;-151,763;355,675
2022-09-12;24;17364,775;14868,088;NA;NA;2687,675;-330,038;354,050
2022-09-13;1;16282,600;13525,150;NA;NA;2821,925;-163,825;385,213
2022-09-13;2;15660,538;13017,313;NA;NA;2979,738;-237,088;385,863
2022-09-13;3;15380,875;12569,613;NA;NA;3218,400;-345,413;435,125
2022-09-13;4;15389,188;12402,463;NA;NA;3474,063;-344,225;384,600
2022-09-13;5;15658,825;12499,913;NA;NA;3678,963;-381,613;382,450
2022-09-13;6;16343,550;12935,238;NA;NA;3834,913;-158,500;225,288
2022-09-13;7;18381,350;14348,838;NA;NA;4157,138;-339,600;268,125
2022-09-13;8;20206,463;15250,075;NA;NA;5109,725;-448,663;305,213
2022-09-13;9;21161,950;14912,775;NA;NA;6389,738;-432,288;302,500
2022-09-13;10;21184,800;14037,450;NA;NA;6999,313;55,575;137,838
2022-09-13;11;20835,388;13467,550;NA;NA;7378,988;110,475;72,738
2022-09-13;12;21180,238;14016,550;NA;NA;7277,350;225,163;-6,450
2022-09-13;13;21270,988;13912,613;NA;NA;7258,188;391,163;-21,200
2022-09-13;14;21322,325;14162,775;NA;NA;7202,250;235,450;-24,950
2022-09-13;15;21140,638;14258,950;NA;NA;6816,650;70,000;66,625
2022-09-13;16;21089,938;14980,150;NA;NA;5968,225;-21,350;170,250
2022-09-13;17;20989,838;15431,213;NA;NA;5344,338;-274,125;494,138
2022-09-13;18;20968,325;16191,163;NA;NA;4795,400;-421,175;409,125
2022-09-13;19;20956,100;16517,975;NA;NA;4522,788;-602,925;522,175
2022-09-13;20;22097,325;17483,400;NA;NA;4430,363;-359,613;541,900
2022-09-13;21;22052,988;17334,800;NA;NA;4615,063;-375,588;487,213
2022-09-13;22;20348,775;15701,500;NA;NA;4549,500;-423,363;554,438
2022-09-13;23;18641,363;13925,538;NA;NA;4796,025;-471,763;608,863
2022-09-13;24;17146,613;12373,525;NA;NA;5015,688;-587,550;609,550
2022-09-14;1;16121,463;11616,488;NA;NA;4994,238;-154,025;43,150
2022-09-14;2;15672,363;11626,225;NA;NA;5019,563;-232,088;-265,338
2022-09-14;3;15350,800;11755,363;NA;NA;4971,088;-546,763;-297,625
2022-09-14;4;15350,325;11873,500;NA;NA;4967,913;-663,600;-300,013
2022-09-14;5;15701,175;11722,463;NA;NA;5038,575;-353,438;-173,425
2022-09-14;6;16430,113;11799,313;NA;NA;5097,013;-150,913;201,650
2022-09-14;7;18515,375;13407,800;NA;NA;5261,350;-321,225;234,350
2022-09-14;8;20266,038;14722,875;NA;NA;5564,263;-223,725;201,988
2022-09-14;9;21115,400;15121,300;NA;NA;5941,250;-191,188;251,313
2022-09-14;10;21360,650;14654,988;NA;NA;6839,225;78,300;34,575
2022-09-14;11;20951,975;13477,338;NA;NA;7557,588;50,700;41,188
2022-09-14;12;21158,650;13217,438;NA;NA;8103,013;87,575;146,900
2022-09-14;13;21140,875;13211,338;NA;NA;8168,700;-54,925;164,600
2022-09-14;14;21073,475;13327,275;NA;NA;7982,900;-387,013;208,900
2022-09-14;15;20894,600;13841,988;NA;NA;7317,975;-462,263;251,050
2022-09-14;16;21210,700;14577,075;NA;NA;6570,425;-150,700;266,388
2022-09-14;17;21278,750;15506,513;NA;NA;5586,613;-92,913;329,338
2022-09-14;18;21136,388;16819,475;NA;NA;4155,625;-129,075;317,525
2022-09-14;19;21106,088;17508,000;NA;NA;3475,513;-339,200;472,400
2022-09-14;20;22187,700;18504,163;NA;NA;3520,688;-265,150;428,988
2022-09-14;21;22083,875;18300,288;NA;NA;3647,800;-255,825;402,750
2022-09-14;22;20531,413;16916,288;NA;NA;3511,288;-262,063;383,675
2022-09-14;23;18929,050;15155,963;NA;NA;3500,625;-183,275;475,288
2022-09-14;24;17541,638;13753,038;NA;NA;3599,975;-352,400;564,063
2022-09-15;1;16457,975;12786,600;NA;NA;3591,725;65,600;209,075
2022-09-15;2;15979,425;13011,613;NA;NA;3630,950;-460,950;171,750
2022-09-15;3;15778,538;13410,163;NA;NA;3748,700;-886,863;181,000
2022-09-15;4;15825,250;13552,400;NA;NA;3855,013;-1024,488;137,838
2022-09-15;5;15968,900;13155,500;NA;NA;3992,838;-587,563;96,438
2022-09-15;6;16818,225;13037,100;NA;NA;4138,950;-0,338;211,263
2022-09-15;7;18828,713;14414,225;NA;NA;4388,763;-161,238;217,163
2022-09-15;8;20721,625;15694,063;NA;NA;4993,900;13,938;31,213
2022-09-15;9;21634,175;15819,575;NA;NA;5673,025;166,863;-18,750
2022-09-15;10;21671,138;14985,813;NA;NA;6750,600;-74,113;41,400
2022-09-15;11;21213,400;13638,813;NA;NA;7916,700;-166,375;99,775
2022-09-15;12;21400,338;12993,675;NA;NA;8744,738;-24,963;86,775
2022-09-15;13;21616,025;13344,938;NA;NA;9187,700;-338,163;-58,925
2022-09-15;14;21552,775;13319,838;NA;NA;9344,950;-522,938;-14,963
2022-09-15;15;21224,025;13074,400;NA;NA;9448,075;-785,150;65,100
2022-09-15;16;21170,425;13086,638;NA;NA;8898,688;-479,350;233,100
2022-09-15;17;21073,388;13339,513;NA;NA;7994,750;-337,650;410,350
2022-09-15;18;20806,888;13983,000;NA;NA;6740,213;-285,775;475,575
2022-09-15;19;20942,550;14974,313;NA;NA;5889,238;-266,450;392,200
2022-09-15;20;22042,325;16323,288;NA;NA;5556,825;-236,413;416,800
2022-09-15;21;21962,750;16003,450;NA;NA;6011,425;-453,675;419,113
2022-09-15;22;20339,775;13847,600;NA;NA;6524,413;-300,375;305,213
2022-09-15;23;18599,175;12160,913;NA;NA;6711,088;-612,538;392,513
2022-09-15;24;17248,600;11742,613;NA;NA;6732,225;-1375,650;208,475
2022-09-16;1;16292,213;10154,038;NA;NA;6795,038;-58,663;-159,675
2022-09-16;2;15692,138;10259,413;NA;NA;6985,488;-643,913;-206,550
2022-09-16;3;15490,250;10284,525;NA;NA;7064,288;-901,838;-236,463
2022-09-16;4;15424,325;10338,538;NA;NA;7208,713;-1099,888;-306,950
2022-09-16;5;15655,675;10244,800;NA;NA;7329,725;-974,300;-268,275
2022-09-16;6;16359,388;9975,700;NA;NA;7325,150;-524,238;-40,288
2022-09-16;7;18321,238;11341,550;NA;NA;7357,600;-299,700;-26,075
2022-09-16;8;20161,450;12504,413;NA;NA;7913,063;-254,888;-2,950
2022-09-16;9;21145,900;11982,463;NA;NA;9403,950;-147,638;-77,488
2022-09-16;10;21221,075;10619,588;NA;NA;11087,150;-556,513;131,650
2022-09-16;11;21046,525;9526,775;NA;NA;12139,150;-684,875;215,050
2022-09-16;12;21244,675;10162,800;NA;NA;12318,525;-848,350;-6,088
2022-09-16;13;21172,875;10704,538;NA;NA;12007,488;-1048,100;-103,500
2022-09-16;14;20964,838;10658,038;NA;NA;11974,538;-1047,013;-240,700
2022-09-16;15;20573,888;10387,363;NA;NA;11679,575;-959,688;-145,163
2022-09-16;16;20683,850;10737,700;NA;NA;10817,388;-615,688;112,813
2022-09-16;17;20665,688;11298,088;NA;NA;9661,588;-592,400;357,638
2022-09-16;18;20495,188;12717,513;NA;NA;7860,050;-347,938;291,563
2022-09-16;19;20672,800;14167,738;NA;NA;6560,750;-427,613;377,225
2022-09-16;20;21678,288;15317,425;NA;NA;6517,600;-537,463;383,088
2022-09-16;21;21408,388;14766,750;NA;NA;6892,000;-631,813;393,400
2022-09-16;22;19896,850;12825,825;NA;NA;7210,213;-514,038;399,213
2022-09-16;23;18276,863;10834,800;NA;NA;7022,000;97,288;340,538
2022-09-16;24;17048,488;10372,288;NA;NA;6971,125;-648,413;391,600
2022-09-17;1;16030,063;9490,850;NA;NA;6860,613;-224,288;67,875
2022-09-17;2;15277,450;8981,588;NA;NA;6793,925;-185,163;81,913
2022-09-17;3;15010,600;8683,825;NA;NA;6801,250;-157,925;73,563
2022-09-17;4;14792,300;8900,388;NA;NA;6441,513;-248,613;89,213
2022-09-17;5;14925,513;9181,788;NA;NA;6231,075;-359,838;264,538
2022-09-17;6;15158,313;9404,050;NA;NA;6143,963;-352,488;354,963
2022-09-17;7;15527,763;10025,500;NA;NA;5972,225;-353,800;248,975
2022-09-17;8;16807,413;10691,388;NA;NA;6191,488;-123,188;180,025
2022-09-17;9;17998,850;11327,900;NA;NA;6704,825;-163,863;162,625
2022-09-17;10;18797,038;11673,288;NA;NA;7265,775;-272,163;151,338
2022-09-17;11;19103,938;11440,088;NA;NA;7836,788;-306,700;163,163
2022-09-17;12;19322,238;11313,188;NA;NA;7997,788;-124,725;160,675
2022-09-17;13;19273,938;11478,275;NA;NA;7982,438;-295,575;132,888
2022-09-17;14;19083,075;11138,750;NA;NA;7958,838;140,800;17,663
2022-09-17;15;18343,075;10994,475;NA;NA;7696,175;-109,638;139,575
2022-09-17;16;18312,588;11325,550;NA;NA;7244,788;-58,950;171,225
2022-09-17;17;17954,200;11980,513;NA;NA;6145,013;-233,650;175,975
2022-09-17;18;17977,413;13196,113;NA;NA;4991,975;-228,450;18,900
2022-09-17;19;18306,975;14000,975;NA;NA;4378,575;-196,088;130,700
2022-09-17;20;19269,438;14934,613;NA;NA;4434,613;-298,450;199,813
2022-09-17;21;18983,713;14353,575;NA;NA;4569,550;-69,700;137,938
2022-09-17;22;17664,825;12908,113;NA;NA;4715,650;-175,925;234,463
2022-09-17;23;16474,425;11248,363;NA;NA;4777,813;301,113;193,038
2022-09-17;24;15265,400;9944,263;NA;NA;4903,275;259,775;223,838
2022-09-18;1;14208,688;9302,275;NA;NA;4856,225;-138,100;251,375
2022-09-18;2;13548,600;9097,238;NA;NA;4663,250;260,075;-257,400
2022-09-18;3;13357,138;9147,000;NA;NA;4535,200;456,450;-409,288
2022-09-18;4;13293,413;9321,263;NA;NA;4407,975;436,338;-496,875
2022-09-18;5;13331,900;9429,075;NA;NA;4253,650;401,350;-375,300
2022-09-18;6;13335,738;9541,525;NA;NA;4123,713;435,250;-391,600
2022-09-18;7;13304,975;9567,263;NA;NA;4115,675;138,963;-143,975
2022-09-18;8;13980,938;9591,388;NA;NA;4285,725;669,550;-353,875
2022-09-18;9;15130,150;9999,175;NA;NA;4872,338;613,163;-304,863
2022-09-18;10;16138,850;10486,638;NA;NA;5579,500;456,988;-349,438
2022-09-18;11;16688,288;9688,175;NA;NA;6342,538;1187,400;-468,700
2022-09-18;12;16933,475;9365,063;NA;NA;7042,313;1070,688;-477,263
2022-09-18;13;16943,513;8751,225;NA;NA;7610,125;1233,225;-474,075
2022-09-18;14;16631,650;8431,900;NA;NA;7735,338;1116,713;-444,038
2022-09-18;15;16512,713;8580,225;NA;NA;7708,038;872,400;-453,688
2022-09-18;16;16164,988;8905,350;NA;NA;7290,275;462,175;-410,275
2022-09-18;17;16092,850;9496,388;NA;NA;6590,350;424,488;-402,050
2022-09-18;18;16514,625;10891,350;NA;NA;5474,813;555,138;-400,863
2022-09-18;19;17098,025;12369,500;NA;NA;4596,338;94,263;48,888
2022-09-18;20;18320,575;13293,738;NA;NA;4580,150;103,538;346,713
2022-09-18;21;18153,125;13047,550;NA;NA;4711,825;135,375;267,913
2022-09-18;22;17112,038;12207,713;NA;NA;4987,163;-340,925;272,375
2022-09-18;23;16116,338;11156,550;NA;NA;4907,288;-342,650;416,863
2022-09-18;24;15045,825;10256,638;NA;NA;4873,350;-389,000;359,238
2022-09-19;1;14238,988;9965,188;NA;NA;4806,750;-268,563;407,000
2022-09-19;2;13920,638;9924,038;NA;NA;4702,350;-350,113;505,738
2022-09-19;3;13684,163;9805,800;NA;NA;4530,263;-334,113;542,050
2022-09-19;4;13689,588;10100,163;NA;NA;4272,675;-330,388;503,300
2022-09-19;5;14163,688;10616,775;NA;NA;4107,813;-209,125;439,088
2022-09-19;6;15259,488;11552,188;NA;NA;3989,363;-85,363;248,325
2022-09-19;7;18019,988;13966,675;NA;NA;3988,250;40,663;108,125
2022-09-19;8;20289,938;15903,475;NA;NA;4249,063;177,988;-28,300
2022-09-19;9;21568,888;16566,463;NA;NA;4760,725;289,913;-35,250
2022-09-19;10;21998,025;16581,325;NA;NA;5311,025;161,313;-35,325
2022-09-19;11;22024,938;16009,025;NA;NA;5995,963;208,388;-145,450
2022-09-19;12;22005,575;15548,750;NA;NA;6540,088;16,213;-64,050
2022-09-19;13;21898,688;15094,550;NA;NA;7006,538;-81,338;-92,300
2022-09-19;14;21650,250;14850,625;NA;NA;6966,863;-16,688;158,838
2022-09-19;15;21182,225;14724,488;NA;NA;6958,988;-287,525;215,338
2022-09-19;16;21541,675;14824,838;NA;NA;7095,275;-190,738;240,663
2022-09-19;17;21421,913;15101,838;NA;NA;6014,200;91,725;288,125
2022-09-19;18;21205,950;16406,350;NA;NA;4764,263;-213,363;265,400
2022-09-19;19;21541,150;17264,375;NA;NA;4356,163;-507,275;438,000
2022-09-19;20;22637,700;17912,450;NA;NA;4694,600;-436,288;464,338
2022-09-19;21;22253,900;17172,838;NA;NA;5075,100;-488,175;506,038
2022-09-19;22;20683,525;15389,975;NA;NA;5243,188;-461,263;528,525
2022-09-19;23;19099,188;13816,663;NA;NA;5282,563;-272,650;521,050
2022-09-19;24;17702,238;12877,438;NA;NA;5169,488;-353,275;536,000
2022-09-20;1;16549,825;12083,050;NA;NA;4942,600;-537,625;597,388
2022-09-20;2;15889,088;11814,238;NA;NA;4743,275;-438,675;304,613
2022-09-20;3;15610,563;11557,750;NA;NA;4598,825;-229,775;211,875
2022-09-20;4;15529,888;11612,163;NA;NA;4394,563;-140,875;198,638
2022-09-20;5;15893,150;11998,775;NA;NA;4411,350;-220,938;232,063
2022-09-20;6;16638,963;12781,938;NA;NA;4453,725;-335,638;242,350
2022-09-20;7;18998,888;14368,250;NA;NA;4439,875;175,975;197,575
2022-09-20;8;21032,038;16093,725;NA;NA;4697,013;36,413;218,600
2022-09-20;9;22081,025;16748,188;NA;NA;4917,725;325,488;99,125
2022-09-20;10;22357,263;16432,438;NA;NA;5264,463;852,688;-191,738
2022-09-20;11;22081,425;15836,825;NA;NA;6194,063;231,650;-133,275
2022-09-20;12;22020,363;15586,600;NA;NA;6926,513;-219,800;-88,238
2022-09-20;13;21505,050;14771,125;NA;NA;7233,263;-104,100;-84,338
2022-09-20;14;21398,700;14383,775;NA;NA;7655,988;-55,313;-29,950
2022-09-20;15;20745,738;13859,750;NA;NA;7710,863;-224,863;54,113
2022-09-20;16;21123,600;14125,938;NA;NA;7626,613;-120,113;118,525
2022-09-20;17;21269,900;14666,588;NA;NA;6670,575;199,663;174,950
2022-09-20;18;21266,788;15685,388;NA;NA;5547,075;-262,963;368,250
2022-09-20;19;21547,275;16559,700;NA;NA;4936,125;-507,963;576,550
2022-09-20;20;22752,075;17648,725;NA;NA;5053,125;-544,925;594,838
2022-09-20;21;22436,363;17132,725;NA;NA;5276,925;-560,913;596,075
2022-09-20;22;20791,950;15394,688;NA;NA;5256,525;-421,738;581,700
2022-09-20;23;19092,713;13815,863;NA;NA;5034,750;-278,325;569,025
2022-09-20;24;17605,613;12571,050;NA;NA;4816,663;-318,075;597,175
2022-09-21;1;16487,075;11710,100;NA;NA;4509,988;-262,550;611,813
2022-09-21;2;16023,013;11752,400;NA;NA;4338,388;-247,938;489,500
2022-09-21;3;15672,525;11832,963;NA;NA;4316,713;-353,663;385,763
2022-09-21;4;15771,325;11752,400;NA;NA;4384,800;-189,863;350,025
2022-09-21;5;16034,763;12135,800;NA;NA;4302,425;-48,225;342,288
2022-09-21;6;16773,738;13162,350;NA;NA;4305,838;-198,763;318,475
